iso3c,year,pop_000,le_birth,le_15,le_65,tfr
NCL,1967,98.806,59.36,51.102,12.422,5.187
NCL,1968,101.594,59.906,51.382,12.482,5.104
NCL,1969,104.731,60.502,51.726,12.582,5.073
NCL,1970,108.651,61.118,52.096,12.676,5.168
NCL,1971,113.313,61.591,52.324,12.714,5.13
NCL,1972,118.272,62.15,52.682,12.843,5.094
NCL,1973,123.46,62.742,53.016,12.937,4.938
NCL,1974,128.775,63.216,53.269,13.001,4.712
NCL,1975,134.186,63.387,53.21,12.886,4.467
NCL,1976,139.015,63.938,53.565,13.011,4.235
NCL,1977,142.331,64.345,53.776,13.054,4.05
NCL,1978,144.41,64.869,54.121,13.18,3.865
NCL,1979,146.114,65.452,54.525,13.349,3.727
NCL,1980,147.781,65.935,54.843,13.467,3.633
NCL,1981,149.417,66.386,55.172,13.617,3.558
NCL,1982,151.04,66.927,55.523,13.761,3.45
NCL,1983,152.894,67.352,55.801,13.896,3.342
NCL,1984,155.309,68.137,56.455,14.242,3.206
NCL,1985,158.2,68.556,56.741,14.375,3.142
NCL,1986,161.204,68.727,56.782,14.37,3.205
NCL,1987,164.39,68.86,56.791,14.345,3.233
NCL,1988,167.721,68.967,56.787,14.324,3.15
NCL,1989,171.227,69.045,56.776,14.312,3.056
NCL,1990,175.086,69.453,57.07,14.47,3.089
NCL,1991,179.442,69.4,56.92,14.36,3.099
NCL,1992,183.999,69.613,57.045,14.421,2.997
NCL,1993,188.526,70.26,57.615,14.777,2.874
NCL,1994,193.038,70.207,57.48,14.698,2.765
NCL,1995,197.49,70.748,57.948,14.985,2.69
NCL,1996,201.912,70.856,57.976,14.996,2.657
NCL,1997,206.26,71.247,58.304,15.21,2.627
NCL,1998,210.582,73.064,60.066,16.397,2.535
NCL,1999,214.93,73.588,60.53,16.7,2.477
NCL,2000,219.306,74.599,61.486,17.352,2.466
NCL,2001,223.768,75.216,62.039,17.722,2.407
NCL,2002,228.205,75.619,62.399,17.975,2.351
NCL,2003,232.592,76.143,62.886,18.316,2.28
NCL,2004,236.777,76.45,63.134,18.491,2.24
NCL,2005,240.522,76.73,63.368,18.659,2.218
NCL,2006,243.759,76.987,63.581,18.795,2.211
NCL,2007,247.51,77.296,63.855,18.985,2.198
NCL,2008,251.224,77.579,64.096,19.152,2.185
NCL,2009,254.929,77.858,64.339,19.317,2.177
NCL,2010,259.024,78.205,64.649,19.542,2.168
NCL,2011,263.829,78.691,65.1,19.865,2.182
NCL,2012,268.778,79.173,65.548,20.183,2.194
NCL,2013,273.827,79.632,65.972,20.473,2.176
NCL,2014,278.962,79.164,65.465,20.041,2.146
NCL,2015,282.635,78.559,64.827,19.518,2.121
NCL,2016,283.429,79.021,65.259,19.802,2.107
NCL,2017,284.066,79.483,65.701,20.095,2.097
NCL,2018,284.631,79.938,66.131,20.383,2.076
NCL,2019,285.129,80.386,66.551,20.667,2.056
NCL,2020,285.619,80.825,66.969,20.949,2.037
NCL,2021,287.187,79.02,65.11,19.349,2.025
PNG,1950,1526.961,39.127,41.349,10.604,5.711
PNG,1951,1558.748,36.493,38.873,10.017,5.742
PNG,1952,1589.474,40.431,41.83,10.619,5.758
PNG,1953,1627.466,41.124,42.15,10.634,5.793
PNG,1954,1668.531,41.826,42.466,10.658,5.778
PNG,1955,1711.91,42.461,42.742,10.668,5.817
PNG,1956,1757.933,43.09,42.998,10.682,5.841
PNG,1957,1806.169,43.826,43.379,10.716,5.888
PNG,1958,1855.926,44.495,43.676,10.749,5.929
PNG,1959,1907.102,45.077,43.905,10.749,5.957
PNG,1960,1959.038,45.679,44.12,10.773,6.018
PNG,1961,2012.294,46.292,44.378,10.775,6.074
PNG,1962,2059.05,46.659,44.463,10.773,6.135
PNG,1963,2106.074,47.599,44.983,10.829,6.153
PNG,1964,2152.369,48.202,45.241,10.834,6.191
PNG,1965,2198.449,48.816,45.514,10.844,6.203
PNG,1966,2245.908,49.508,45.881,10.87,6.232
PNG,1967,2297.071,50.135,46.178,10.891,6.242
PNG,1968,2348.223,50.839,46.577,10.926,6.252
PNG,1969,2402.49,51.414,46.84,10.945,6.258
PNG,1970,2459.354,52.127,47.262,10.992,6.25
PNG,1971,2518.765,52.579,47.446,10.962,6.229
PNG,1972,2579.865,53.215,47.791,10.996,6.197
PNG,1973,2641.535,53.869,48.183,11.058,6.16
PNG,1974,2702.752,54.48,48.547,11.112,6.114
PNG,1975,2763.873,55.039,48.859,11.161,6.065
PNG,1976,2825.051,55.569,49.158,11.212,6.018
PNG,1977,2886.623,56.037,49.4,11.255,5.957
PNG,1978,2948.521,56.554,49.709,11.313,5.879
PNG,1979,3010.692,57.003,49.962,11.365,5.785
PNG,1980,3073.112,57.435,50.206,11.422,5.705
PNG,1981,3136.464,57.831,50.422,11.469,5.645
PNG,1982,3201.683,58.109,50.528,11.481,5.587
PNG,1983,3268.844,58.368,50.648,11.492,5.563
PNG,1984,3338.511,58.593,50.703,11.496,5.514
PNG,1985,3410.419,58.866,50.837,11.523,5.47
PNG,1986,3484.739,58.959,50.796,11.516,5.415
PNG,1987,3561.093,59.213,50.925,11.551,5.359
PNG,1988,3639.594,59.336,50.939,11.566,5.302
PNG,1989,3719.708,59.58,51.052,11.604,5.243
PNG,1990,3808.516,59.721,51.074,11.632,5.18
PNG,1991,3921.429,59.908,51.191,11.68,5.109
PNG,1992,4060.562,60.218,51.364,11.741,5.033
PNG,1993,4212.725,60.506,51.564,11.809,4.962
PNG,1994,4370.452,60.756,51.71,11.853,4.87
PNG,1995,4532.935,61.049,51.911,11.917,4.78
PNG,1996,4699.942,61.105,51.882,11.933,4.728
PNG,1997,4871.847,61.377,52.084,11.979,4.679
PNG,1998,5049.031,60.629,51.596,11.921,4.632
PNG,1999,5228.627,61.672,52.204,12.038,4.587
PNG,2000,5414.149,61.72,52.164,12.046,4.525
PNG,2001,5602.446,61.773,52.137,12.056,4.469
PNG,2002,5794.532,61.698,51.993,12.037,4.419
PNG,2003,5990.66,61.797,51.982,12.042,4.362
PNG,2004,6191.3,61.761,51.849,12.012,4.283
PNG,2005,6395.032,61.801,51.799,12.015,4.22
PNG,2006,6602.604,61.917,51.828,12.035,4.148
PNG,2007,6813.831,62.034,51.876,12.076,4.076
PNG,2008,7028.302,62.571,52.276,12.16,4.015
PNG,2009,7247.673,62.788,52.399,12.191,3.941
PNG,2010,7470.106,63.039,52.554,12.236,3.883
PNG,2011,7696.432,63.526,52.927,12.315,3.816
PNG,2012,7916.842,63.733,53.044,12.347,3.746
PNG,2013,8136.248,63.961,53.166,12.374,3.684
PNG,2014,8355.006,64.259,53.367,12.429,3.625
PNG,2015,8573.3,64.701,53.706,12.517,3.558
PNG,2016,8791.048,64.84,53.741,12.541,3.495
PNG,2017,9007.291,65.103,53.907,12.596,3.432
PNG,2018,9222.301,65.182,53.896,12.622,3.382
PNG,2019,9436.153,65.474,54.066,12.665,3.322
PNG,2020,9648.818,65.787,54.284,12.736,3.274
PNG,2021,9850.462,65.351,53.715,12.143,3.215
SLB,1950,104.331,40.029,40.93,9.759,6.999
SLB,1951,106.086,40.528,41.243,9.84,7.017
SLB,1952,108.152,41.285,41.575,9.927,7.04
SLB,1953,110.467,42.084,41.952,10.033,7.009
SLB,1954,113.053,42.792,42.244,10.107,7.002
SLB,1955,115.842,43.576,42.609,10.206,6.989
SLB,1956,118.787,41.874,41.801,10.084,6.973
SLB,1957,121.789,45.276,43.361,10.412,6.953
SLB,1958,124.956,46.122,43.767,10.523,6.977
SLB,1959,128.342,46.907,44.116,10.609,6.972
SLB,1960,131.801,47.741,44.533,10.723,6.97
SLB,1961,135.079,48.434,44.816,10.77,6.97
SLB,1962,138.482,49.254,45.229,10.868,6.97
SLB,1963,142.025,50.049,45.617,10.955,6.965
SLB,1964,145.701,50.859,46.021,11.046,6.964
SLB,1965,149.517,51.659,46.416,11.134,6.951
SLB,1966,153.473,52.461,46.819,11.228,6.941
SLB,1967,157.555,53.208,47.199,11.314,6.94
SLB,1968,161.779,54.239,47.711,11.427,6.917
SLB,1969,166.167,55.163,48.176,11.52,6.97
SLB,1970,170.63,56.072,48.636,11.607,7.001
SLB,1971,175.036,56.978,49.102,11.7,7.028
SLB,1972,179.493,57.797,49.506,11.78,7.056
SLB,1973,184.26,58.594,49.911,11.852,7.091
SLB,1974,189.372,59.356,50.308,11.913,7.126
SLB,1975,194.938,58.078,49.504,11.784,7.073
SLB,1976,200.768,60.749,51.053,12.046,7.016
SLB,1977,207.395,60.864,51.065,12.072,6.945
SLB,1978,214.469,61.911,51.693,12.192,6.866
SLB,1979,221.917,62.388,51.965,12.255,6.783
SLB,1980,229.654,62.8,52.182,12.296,6.706
SLB,1981,237.682,63.161,52.385,12.337,6.613
SLB,1982,245.972,63.509,52.589,12.389,6.516
SLB,1983,254.528,63.762,52.714,12.416,6.416
SLB,1984,263.361,63.998,52.84,12.448,6.311
SLB,1985,272.464,64.29,53.026,12.507,6.217
SLB,1986,281.851,63.76,52.839,12.483,6.114
SLB,1987,291.204,64.764,53.318,12.585,5.99
SLB,1988,300.468,64.973,53.452,12.627,5.883
SLB,1989,309.797,65.186,53.589,12.668,5.775
SLB,1990,319.322,65.392,53.72,12.707,5.66
SLB,1991,329.019,65.579,53.833,12.735,5.545
SLB,1992,338.886,65.767,53.949,12.77,5.445
SLB,1993,348.945,65.958,54.076,12.805,5.375
SLB,1994,359.226,66.188,54.22,12.841,5.314
SLB,1995,369.783,66.381,54.348,12.875,5.243
SLB,1996,380.595,66.59,54.5,12.921,5.118
SLB,1997,391.543,66.742,54.601,12.941,4.987
SLB,1998,402.556,66.92,54.733,12.977,4.903
SLB,1999,413.734,67.069,54.839,13.001,4.821
SLB,2000,424.725,67.225,54.955,13.032,4.756
SLB,2001,435.232,67.364,55.062,13.057,4.692
SLB,2002,445.558,67.515,55.184,13.091,4.626
SLB,2003,455.963,67.644,55.288,13.115,4.572
SLB,2004,466.47,67.801,55.418,13.153,4.518
SLB,2005,477.1,67.936,55.525,13.178,4.475
SLB,2006,487.872,68.09,55.643,13.211,4.477
SLB,2007,498.987,67.986,55.606,13.22,4.442
SLB,2008,510.251,68.404,55.864,13.27,4.411
SLB,2009,521.751,68.466,55.937,13.292,4.393
SLB,2010,533.916,68.732,56.086,13.337,4.404
SLB,2011,546.871,68.908,56.196,13.37,4.406
SLB,2012,560.571,69.084,56.31,13.406,4.412
SLB,2013,574.954,69.188,56.387,13.44,4.418
SLB,2014,589.776,69.234,56.471,13.46,4.418
SLB,2015,604.975,69.583,56.654,13.52,4.356
SLB,2016,620.345,69.801,56.792,13.564,4.293
SLB,2017,635.859,69.988,56.925,13.61,4.218
SLB,2018,651.409,70.173,57.054,13.654,4.157
SLB,2019,667.089,70.382,57.206,13.711,4.104
SLB,2020,682.897,70.199,57.018,13.496,4.038
SLB,2021,699.484,70.348,57.05,13.427,3.983
VUT,1950,51.124,44.55,42.006,10.443,7.157
VUT,1951,52.011,42.326,41.126,10.24,7.139
VUT,1952,52.854,45.38,42.599,10.506,7.115
VUT,1953,53.868,45.957,43.008,10.559,7.103
VUT,1954,54.955,46.515,43.396,10.608,7.096
VUT,1955,56.14,47.062,43.766,10.654,7.077
VUT,1956,57.399,47.585,44.113,10.695,7.049
VUT,1957,58.743,48.077,44.428,10.728,7.002
VUT,1958,60.316,48.593,44.758,10.772,6.957
VUT,1959,61.964,49.106,45.066,10.81,6.915
VUT,1960,63.699,49.63,45.368,10.848,6.863
VUT,1961,65.517,50.15,45.657,10.884,6.818
VUT,1962,67.406,50.676,45.929,10.914,6.777
VUT,1963,69.375,51.228,46.222,10.954,6.729
VUT,1964,71.425,51.706,46.419,10.947,6.683
VUT,1965,73.562,52.294,46.705,10.985,6.642
VUT,1966,75.791,52.862,46.973,11.017,6.613
VUT,1967,78.098,53.444,47.25,11.056,6.592
VUT,1968,80.524,54.038,47.533,11.101,6.54
VUT,1969,83.04,54.591,47.784,11.137,6.493
VUT,1970,85.659,55.186,48.081,11.197,6.433
VUT,1971,88.378,55.766,48.369,11.253,6.379
VUT,1972,91.213,56.271,48.644,11.316,6.315
VUT,1973,94.161,56.95,49.013,11.408,6.244
VUT,1974,97.213,57.515,49.333,11.493,6.164
VUT,1975,100.368,58.087,49.659,11.58,6.089
VUT,1976,103.651,58.659,49.986,11.67,6.016
VUT,1977,107.03,59.223,50.302,11.755,5.936
VUT,1978,110.508,59.847,50.655,11.862,5.869
VUT,1979,113.862,60.446,50.954,11.831,5.809
VUT,1980,116.825,61.083,51.288,11.805,5.737
VUT,1981,119.488,61.824,51.727,11.916,5.668
VUT,1982,122.286,62.536,52.133,12.031,5.593
VUT,1983,125.209,63.239,52.531,12.142,5.527
VUT,1984,128.277,63.912,52.918,12.249,5.449
VUT,1985,131.469,64.231,53.068,12.322,5.381
VUT,1986,134.769,65.053,53.568,12.479,5.318
VUT,1987,138.206,64.578,53.342,12.475,5.245
VUT,1988,141.706,66.04,54.19,12.707,5.158
VUT,1989,145.349,66.134,54.205,12.758,5.076
VUT,1990,149.013,66.675,54.547,12.864,5.029
VUT,1991,152.752,67.203,54.976,12.997,4.992
VUT,1992,156.603,67.353,55.051,13.05,4.95
VUT,1993,160.552,67.528,55.167,13.116,4.894
VUT,1994,164.544,67.739,55.282,13.169,4.824
VUT,1995,168.575,67.885,55.383,13.216,4.765
VUT,1996,172.648,68.63,56.093,13.423,4.688
VUT,1997,176.781,68.708,56.146,13.451,4.632
VUT,1998,180.961,68.763,56.176,13.463,4.575
VUT,1999,185.215,68.237,55.929,13.432,4.516
VUT,2000,189.649,68.966,56.335,13.532,4.48
VUT,2001,194.499,69.037,56.407,13.561,4.444
VUT,2002,199.568,69.196,56.541,13.613,4.364
VUT,2003,204.683,69.276,56.616,13.639,4.294
VUT,2004,209.834,69.313,56.669,13.655,4.226
VUT,2005,215.009,69.39,56.74,13.673,4.158
VUT,2006,220.256,69.462,56.825,13.692,4.121
VUT,2007,225.589,69.544,56.922,13.711,4.124
VUT,2008,231.1,69.602,56.994,13.726,4.138
VUT,2009,236.805,69.653,57.061,13.735,4.148
VUT,2010,242.572,69.617,57.038,13.718,4.15
VUT,2011,248.334,69.551,56.98,13.675,4.151
VUT,2012,254.254,69.497,56.93,13.646,4.124
VUT,2013,260.373,69.534,56.954,13.645,4.093
VUT,2014,266.694,69.465,56.918,13.648,4.06
VUT,2015,273.16,69.513,56.918,13.649,4.006
VUT,2016,279.717,69.65,56.951,13.665,3.963
VUT,2017,286.719,69.71,56.96,13.68,3.91
VUT,2018,293.759,69.795,57,13.715,3.855
VUT,2019,300.837,69.877,57.029,13.746,3.813
VUT,2020,307.972,70.299,57.425,13.822,3.778
VUT,2021,315.398,70.449,57.489,13.685,3.735
GUM,1950,60.531,55.941,44.312,6.947,5.286
GUM,1951,61.451,56.413,44.788,7.141,5.384
GUM,1952,62.395,56.881,45.259,7.338,5.618
GUM,1953,63.391,57.365,45.738,7.542,5.662
GUM,1954,64.395,57.83,46.188,7.74,5.704
GUM,1955,65.429,58.378,46.693,7.966,5.983
GUM,1956,66.524,58.878,47.149,8.154,5.981
GUM,1957,67.687,59.366,47.582,8.342,6.26
GUM,1958,68.922,59.864,48.016,8.534,5.945
GUM,1959,70.252,60.373,48.456,8.729,5.894
GUM,1960,71.639,60.897,48.908,8.933,5.906
GUM,1961,73.11,61.395,49.339,9.134,5.942
GUM,1962,74.635,61.708,49.703,9.333,5.914
GUM,1963,76.19,62.359,50.182,9.558,5.559
GUM,1964,77.803,62.878,50.642,9.809,5.375
GUM,1965,79.438,62.893,50.68,9.873,5.143
GUM,1966,81.072,62.778,50.609,9.876,5.185
GUM,1967,82.686,63.566,51.308,10.328,4.799
GUM,1968,84.274,64.152,51.847,10.688,4.555
GUM,1969,85.817,64.545,52.215,10.912,4.674
GUM,1970,87.251,64.825,52.505,11.162,4.536
GUM,1971,89.349,65.193,52.871,11.395,4.371
GUM,1972,91.661,65.351,53.035,11.554,4.198
GUM,1973,93.969,65.752,53.403,11.793,4.041
GUM,1974,96.231,66.01,53.627,11.948,3.966
GUM,1975,98.428,66.577,54.121,12.234,3.911
GUM,1976,100.527,67.032,54.621,12.602,3.838
GUM,1977,102.652,67.922,55.27,12.959,3.636
GUM,1978,104.7,68.686,55.907,13.359,3.35
GUM,1979,106.721,69.579,56.673,13.82,3.27
GUM,1980,108.858,69.861,56.918,13.975,3.248
GUM,1981,111.714,70.077,57.096,14.11,3.156
GUM,1982,114.727,70.32,57.299,14.266,3.081
GUM,1983,117.65,70.59,57.525,14.447,3.219
GUM,1984,120.483,70.819,57.713,14.603,3.059
GUM,1985,123.287,71.069,57.918,14.773,3.143
GUM,1986,126.064,71.325,58.126,14.951,3.189
GUM,1987,128.859,71.564,58.318,15.117,3.139
GUM,1988,131.659,71.885,58.586,15.336,3.083
GUM,1989,134.499,72.164,58.814,15.525,3.065
GUM,1990,137.019,72.473,59.055,15.678,3.048
GUM,1991,139.508,72.497,59.026,15.72,3.041
GUM,1992,141.971,72.718,59.216,15.877,3.034
GUM,1993,144.375,72.952,59.398,16.011,3.027
GUM,1994,146.707,73.058,59.468,16.101,3.026
GUM,1995,148.978,73.29,59.657,16.267,3.024
GUM,1996,151.21,73.092,59.437,16.159,3.033
GUM,1997,153.311,73.349,59.641,16.349,3.035
GUM,1998,155.349,73.632,59.88,16.564,3.045
GUM,1999,157.364,74.066,60.251,16.863,3.026
GUM,2000,159.426,74.417,60.566,17.132,3.007
GUM,2001,160.949,75.41,61.514,17.85,2.957
GUM,2002,162.098,75.793,61.885,18.176,2.706
GUM,2003,163.027,76.504,62.523,18.636,2.782
GUM,2004,163.743,76.923,62.917,18.945,2.913
GUM,2005,164.265,77.182,63.151,19.172,2.763
GUM,2006,164.596,77.136,63.146,19.242,2.942
GUM,2007,164.754,77.098,63.113,19.274,3.034
GUM,2008,164.773,77.185,63.196,19.395,3.02
GUM,2009,164.676,77.094,63.118,19.407,2.987
GUM,2010,164.484,76.879,63.091,19.485,2.973
GUM,2011,165.326,76.872,63.084,19.563,2.865
GUM,2012,165.972,76.707,62.913,19.469,3.115
GUM,2013,166.812,76.72,62.907,19.478,2.874
GUM,2014,167.296,76.749,62.954,19.535,2.943
GUM,2015,167.791,76.616,62.842,19.441,2.922
GUM,2016,168.165,76.877,63.108,19.599,2.952
GUM,2017,168.528,77.155,63.376,19.752,2.805
GUM,2018,168.684,77.439,63.653,19.905,2.671
GUM,2019,168.672,77.717,63.929,20.056,2.623
GUM,2020,168.576,76.612,62.794,18.711,2.593
GUM,2021,169.886,76.656,62.825,18.902,2.569
KIR,1950,37.463,45.671,45.355,11.032,6.188
KIR,1951,38.228,45.752,45.399,11.043,6.224
KIR,1952,39.014,45.834,45.443,11.053,6.253
KIR,1953,39.825,45.928,45.493,11.066,6.289
KIR,1954,40.675,46.032,45.549,11.079,6.325
KIR,1955,41.55,46.188,45.632,11.1,6.33
KIR,1956,42.466,46.407,45.745,11.127,6.328
KIR,1957,43.414,46.684,45.88,11.158,6.381
KIR,1958,44.398,47.016,46.042,11.195,6.432
KIR,1959,45.426,47.408,46.233,11.239,6.482
KIR,1960,46.519,47.873,46.46,11.292,6.553
KIR,1961,47.666,48.381,46.709,11.351,6.625
KIR,1962,48.883,48.96,46.984,11.417,6.557
KIR,1963,50.132,49.624,47.299,11.489,6.486
KIR,1964,51.428,50.323,47.633,11.567,6.411
KIR,1965,52.755,51.038,47.976,11.647,6.363
KIR,1966,54.132,51.779,48.338,11.723,6.308
KIR,1967,54.724,52.524,48.703,11.796,6.146
KIR,1968,55.256,53.22,49.045,11.864,5.971
KIR,1969,55.765,53.88,49.372,11.932,5.785
KIR,1970,56.882,54.527,49.692,12.001,5.587
KIR,1971,57.991,55.097,49.973,12.062,5.397
KIR,1972,59.079,55.476,50.163,12.105,5.257
KIR,1973,60.134,55.971,50.408,12.162,5.144
KIR,1974,61.062,56.266,50.554,12.197,5.079
KIR,1975,60.844,56.471,50.654,12.215,5.029
KIR,1976,60.506,56.628,50.731,12.227,4.987
KIR,1977,60.115,56.032,50.291,12.151,4.99
KIR,1978,59.672,56.91,50.87,12.254,4.996
KIR,1979,59.258,57.083,50.958,12.276,4.996
KIR,1980,60.292,57.286,51.06,12.297,4.99
KIR,1981,61.335,57.495,51.165,12.321,4.988
KIR,1982,62.415,57.718,51.278,12.346,4.982
KIR,1983,63.539,57.985,51.413,12.375,4.954
KIR,1984,64.704,58.266,51.556,12.405,4.941
KIR,1985,65.971,58.591,51.722,12.441,4.935
KIR,1986,67.445,58.97,51.917,12.485,4.889
KIR,1987,69.087,59.412,52.144,12.536,4.822
KIR,1988,70.805,59.904,52.399,12.596,4.754
KIR,1989,72.555,60.408,52.661,12.66,4.7
KIR,1990,74.318,60.917,52.928,12.726,4.637
KIR,1991,75.929,61.422,53.188,12.788,4.594
KIR,1992,77.295,61.893,53.43,12.843,4.527
KIR,1993,78.508,62.321,53.649,12.891,4.457
KIR,1994,79.677,62.697,53.843,12.932,4.418
KIR,1995,80.851,63.014,54.006,12.965,4.385
KIR,1996,82.11,63.291,54.151,12.993,4.39
KIR,1997,83.553,63.575,54.303,13.033,4.325
KIR,1998,85.064,63.854,54.451,13.073,4.253
KIR,1999,86.545,64.136,54.602,13.116,4.158
KIR,2000,88.033,64.409,54.747,13.158,4.065
KIR,2001,89.618,64.655,54.875,13.193,3.958
KIR,2002,91.444,64.84,54.975,13.224,3.847
KIR,2003,93.355,64.954,55.034,13.24,3.744
KIR,2004,95.248,64.989,55.053,13.245,3.781
KIR,2005,97.2,64.967,55.041,13.241,3.799
KIR,2006,99.128,64.906,55.011,13.234,3.837
KIR,2007,101.038,64.844,54.978,13.225,3.879
KIR,2008,102.958,64.834,54.973,13.222,3.905
KIR,2009,104.974,64.892,55.005,13.23,3.889
KIR,2010,107.017,65.016,55.07,13.245,3.876
KIR,2011,108.973,65.19,55.163,13.269,3.857
KIR,2012,110.768,65.378,55.263,13.294,3.774
KIR,2013,112.467,65.588,55.376,13.324,3.689
KIR,2014,114.155,65.815,55.498,13.357,3.599
KIR,2015,115.815,66.059,55.63,13.394,3.53
KIR,2016,117.598,66.332,55.78,13.435,3.471
KIR,2017,119.428,66.597,55.926,13.477,3.431
KIR,2018,121.297,66.855,56.069,13.517,3.41
KIR,2019,123.226,67.15,56.234,13.564,3.368
KIR,2020,125.256,67.266,56.214,13.45,3.333
KIR,2021,127.671,67.417,56.237,13.371,3.304
MHL,1950,12.928,52.057,46.344,10.973,7.737
MHL,1951,13.203,52.151,46.441,10.996,7.732
MHL,1952,13.43,52.327,46.613,11.069,7.789
MHL,1953,13.65,52.545,46.834,11.183,7.839
MHL,1954,13.844,52.841,47.142,11.397,7.884
MHL,1955,13.989,52.802,47.059,11.273,7.936
MHL,1956,14.135,52.85,47.066,11.215,7.979
MHL,1957,14.265,52.938,47.114,11.179,8.035
MHL,1958,14.393,53.036,47.176,11.145,8.111
MHL,1959,14.679,53.212,47.321,11.151,8.17
MHL,1960,15.13,53.821,47.53,11.186,8.234
MHL,1961,15.619,54.316,47.652,11.181,8.266
MHL,1962,16.115,54.928,47.917,11.231,8.285
MHL,1963,16.66,55.515,48.18,11.276,8.309
MHL,1964,17.233,56.049,48.409,11.31,8.33
MHL,1965,17.841,56.564,48.648,11.348,8.344
MHL,1966,18.467,57.052,48.879,11.382,8.356
MHL,1967,19.121,57.515,49.098,11.415,8.34
MHL,1968,20.209,57.919,49.257,11.464,8.315
MHL,1969,21.793,58.227,49.333,11.517,8.264
MHL,1970,23.453,58.538,49.42,11.569,8.21
MHL,1971,24.485,58.934,49.613,11.622,8.148
MHL,1972,24.876,59.352,49.868,11.668,8.092
MHL,1973,25.293,59.747,50.132,11.741,8.036
MHL,1974,25.751,60.081,50.368,11.809,7.977
MHL,1975,26.598,60.297,50.506,11.838,7.906
MHL,1976,27.497,60.486,50.639,11.871,7.828
MHL,1977,28.431,60.633,50.73,11.897,7.74
MHL,1978,29.392,60.742,50.784,11.918,7.644
MHL,1979,30.392,60.874,50.851,11.938,7.536
MHL,1980,31.412,61.015,50.919,11.952,7.439
MHL,1981,32.563,61.18,50.999,11.958,7.341
MHL,1982,33.875,61.403,51.127,11.977,7.247
MHL,1983,35.262,61.673,51.289,12.009,7.144
MHL,1984,36.688,61.93,51.431,12.044,7.037
MHL,1985,38.186,62.108,51.489,12.065,6.917
MHL,1986,39.738,62.161,51.415,12.068,6.785
MHL,1987,41.316,62.137,51.265,12.058,6.636
MHL,1988,42.928,62.161,51.155,12.061,6.438
MHL,1989,44.445,62.19,51.055,12.084,6.238
MHL,1990,45.531,62.176,50.913,12.086,6.03
MHL,1991,46.564,62.282,50.903,12.121,5.832
MHL,1992,47.543,62.383,50.897,12.147,5.627
MHL,1993,48.487,62.476,50.902,12.16,5.461
MHL,1994,49.402,62.558,50.922,12.164,5.308
MHL,1995,50.277,62.774,51.1,12.204,5.147
MHL,1996,51.127,63.034,51.353,12.251,5.017
MHL,1997,51.949,63.225,51.555,12.278,4.886
MHL,1998,52.767,63.364,51.715,12.291,4.787
MHL,1999,53.562,63.48,51.852,12.306,4.697
MHL,2000,54.105,63.275,51.762,12.287,4.592
MHL,2001,54.344,63.642,52.026,12.348,4.489
MHL,2002,54.482,63.719,52.093,12.385,4.378
MHL,2003,54.51,63.745,52.103,12.407,4.292
MHL,2004,54.476,63.695,52.033,12.405,4.209
MHL,2005,54.395,63.585,51.903,12.385,4.129
MHL,2006,54.278,63.489,51.786,12.364,4.056
MHL,2007,54.137,63.36,51.63,12.341,3.966
MHL,2008,53.94,63.236,51.475,12.312,3.862
MHL,2009,53.693,63.23,51.44,12.307,3.757
MHL,2010,53.493,63.226,51.409,12.292,3.632
MHL,2011,53.338,63.256,51.406,12.284,3.51
MHL,2012,52.605,63.373,51.476,12.312,3.389
MHL,2013,51.8,63.464,51.515,12.315,3.274
MHL,2014,50.905,63.623,51.61,12.338,3.161
MHL,2015,49.932,63.827,51.748,12.379,3.063
MHL,2016,48.887,64.057,51.908,12.43,2.983
MHL,2017,47.771,64.27,52.052,12.47,2.929
MHL,2018,46.602,64.5,52.209,12.515,2.877
MHL,2019,45.376,64.746,52.385,12.572,2.824
MHL,2020,44.081,64.977,52.545,12.625,2.777
MHL,2021,42.746,65.269,52.764,12.709,2.729
FSM,1950,31.455,49.358,46.429,11.16,6.593
FSM,1951,32.361,49.599,46.518,11.17,6.606
FSM,1952,33.266,50.304,46.949,11.241,6.61
FSM,1953,34.243,51.104,47.477,11.318,6.626
FSM,1954,35.232,52.056,48.19,11.404,6.611
FSM,1955,36.269,52.718,48.569,11.461,6.617
FSM,1956,37.372,53.431,48.995,11.521,6.635
FSM,1957,38.508,54.129,49.412,11.59,6.652
FSM,1958,39.682,54.751,49.737,11.646,6.667
FSM,1959,40.917,55.54,50.139,11.713,6.676
FSM,1960,42.214,56.409,50.666,11.815,6.686
FSM,1961,43.759,57.11,51.029,11.881,6.697
FSM,1962,45.366,57.803,51.379,11.947,6.7
FSM,1963,47.033,58.176,51.414,11.956,6.712
FSM,1964,48.484,58.532,51.452,11.96,6.734
FSM,1965,49.979,59.11,51.726,12.019,6.733
FSM,1966,51.539,59.337,51.649,12.01,6.78
FSM,1967,53.152,59.873,51.906,12.076,6.815
FSM,1968,54.727,60.193,51.966,12.098,6.86
FSM,1969,56.379,60.662,52.189,12.152,6.889
FSM,1970,58.092,61.035,52.319,12.19,6.938
FSM,1971,59.886,61.518,52.587,12.255,6.925
FSM,1972,61.461,61.781,52.645,12.279,6.894
FSM,1973,63.069,62.139,52.813,12.327,6.842
FSM,1974,64.708,62.499,52.996,12.38,6.77
FSM,1975,66.395,62.802,53.138,12.427,6.682
FSM,1976,67.848,63.092,53.279,12.471,6.586
